present,プレゼント；贈り物 ,名詞,I would like to give him a present for his birthday.,彼の誕生日に贈り物をあげたいんです。
presentation,発表；プレゼンテーション,名詞,The company will hold a presentation of the new model tomorrow.,その会社はニューモデルの発表会を明日行う。
prison,刑務所,名詞,There used to be a prison here.,ここには刑務所があった。
prisoner,囚人,名詞,The king ordered that the prisoner should be set free.,王様はその囚人を解放するように命じました。
probability,可能性；確率,名詞,There is very little probability of an agreement being reached.,協定が結ばれる可能性は極めて少ない。
problem,問題,名詞,There's a problem there that you don't see.,君の気付いていない問題がある。
program,計画；予定,名詞,Tell me about your program for the future.,君の未来計画について話してください。
protection,保護,名詞,The protection circuit is built into the system.,そのシステム中には保護回路が組み込まれています。
quarter,4分の1,名詞,Corporate earnings in the first quarter improved sharply.,企業収益は第１四半期に大きく改善した。
race,競争，競争する,名詞,Arriving at school， I found the race was over.,学校に着いたとき、競争は終わっていました。
radio,ラジオ,名詞,Will you give me your radio for my bicycle?,君のラジオを僕の自転車と取り替えっこしないか。
rain,雨,名詞,Judging from the look of the sky， it may rain at any moment.,空模様から判断するといつ降り出すかもわからない。
rate,速度；割合；比率,名詞,The income tax rate increases in proportion as your salary rises.,給与が増えるに比例して、所得税率もあがっていく。
reader,読者,名詞,A careful reader would have noticed the mistake.,もっと注意深い読者だったら、誤りにきがついただろうに。
reality,現実,名詞,I lost my sense of reality at that moment.,その瞬間、私は現実感を失った。
reason,理由；原因；根拠,名詞,For some reason I feel more alive at night.,私はなぜか夜の方が元気だ。
record,レコード,名詞,Please do not touch the record side.,記録面に手を触れないで下さい。
relation,～に関する,名詞,What's your relation with him?,君と彼とはどういう間柄なのだ。
relationship,関係,名詞,We hope to establish a closer relationship between us.,私どもの関係がより緊密になることを願っております。
reply,答える，返信,名詞,I don't know how to reply to that question.,何と答えていいかわかりません。
report,報告書； レポート,名詞,You have to report to the police at once.,君は、すぐ警察に出頭しなくてはならない。
reporter,報告書；記者；レポーター,名詞,The reporter shot questions at the politician.,記者は政治家に質問を浴びせた。
responsibility,責任,名詞,You have a responsibility to explain that behavior to me.,君はその行為について、僕に説明する義務がある。
rest,休憩,名詞,I don't want to spend the rest of my life regretting it.,そのことを後悔しながら余生を送りたくない。
river,川,名詞,The Sumida is not a good river for us to swim in any more.,隅田川はもはや泳ぐのに適した川ではありません。
road,道路,名詞,It's a long road with no curves.,曲り角のないのは長い道である。
rock,岩；石,名詞,Look out for rock slides.,岩崩れに気をつけて。
room,部屋,名詞,You must keep your room clean.,部屋をきれいにしておかなければいけません。
rule,規則；ルール；習慣，決定する,名詞,I make it a rule not to watch television after nine o'clock.,九時以降はテレビを見ないことにしている。
safety,（危険がなくて）安全,名詞,You should put safety before everything else.,何よりも安全を優先すべきだ。
saturday,土曜日,名詞,Please come to my house next Saturday if you care to.,もしよければ、今度の土曜日にうちに遊びに来てください。
science,科学,名詞,In recent years， science has made remarkable progress.,近年科学は目覚しく進歩した。
scientist,科学者,名詞,The scientist insisted on proceeding with the research.,科学者はその研究を継続することを強く要求した。
sea,海,名詞,Air travel is fast; sea travel is， however， restful.,空の旅は早いが海はおちつく。
security,（危険から守られて）安全,名詞,Germany adopted a social security system in the 1880's.,ドイツは１８８０年代に社会保障制度を採用した。
self,自己,名詞,She is her old self again.,彼女はまたもとの自分に戻った。
servant,使用人,名詞,The Joneses pay their servant by the week.,ジョーンズ家では週給で召し使いに給料を支払っている。
server,サーバー,名詞,The server was down.,サーバーがダウンしていました。
set,セット；一揃え,名詞,Don't set your failure down to bad luck.,君は失敗を不運のせいにしてはいけない。
sex,性別,名詞,He doesn't want you to tell him about your sex life.,彼はあなたにあなたのセックスライフを語って欲しくないんだよ。
shape,形，形作る,名詞,You're in better shape than I am.,君は僕より有利な立場にあるものね。
ship,船,名詞,Which goes faster， a ship or a train?,汽船と汽車ではどちらが速く走りますか。
shirt,シャツ,名詞,Your shirt is torn. You better put on another shirt.,君のシャツは破れている。別のシャツを着た方がいい。
shoe,靴,名詞,What's your shoe size?,貴方の靴のサイズはいくつですか。
shop,店；商店,名詞,You'll find the shop between a bank and a school.,銀行と学校の間にその店があります。
short,短い；背が低い；不足して,名詞,A rabbit has long ears and a short tail.,ウサギには長い耳と短い尾がある。
shoulder,肩,名詞,Could you cut it shoulder length?,肩までの長さでカットしてください。
side,側面,名詞,You'll see the bank on the left hand side of the hospital.,銀行は病院の左手にあります。
sight,見ること；視力；視野,名詞,You must not lose sight of your goal in life.,人生の目標を見失ってはいけない。
singer,歌手,名詞,A bad cold caused the singer to lose his voice.,歌手は悪いかぜで声がでなかった。
sir,あなたさま；～殿,名詞,Tell me about yourself， please， Sir Anthony.,どうぞ、ご自分のことをお話し下さい、アンソニー卿。
sister,姉妹,名詞,How pretty your sister is!,君の妹はなんてかわいいんだろう。
situation,状況,名詞,The situation is worse than we believed.,状況は私たちが思っていたよりも悪い。
size,大きさ；サイズ,名詞,Your book is double the size of mine.,君の本は私の本の２倍の大きさだ。
skin,皮膚,名詞,I was drenched to the skin because of the heavy rain.,強い雨のため私はずぶ濡れになった。
sky,空,名詞,The sky promises fair weather.,この空模様ではよい天気になりそうだ。
snow,雪，雪が降る,名詞,Judging from the look of the sky， we may have snow tomorrow.,空模様から判断すると、明日は雪になるかもしれない。
son,息子,名詞,You need not have helped my son with his homework.,君は私の息子の宿題を手伝ってやらなくてもよかったのに。
song,歌,名詞,Hearing this song after so long really brings back the old times.,久々に聞いたこの曲。なつかしい。
sort,種類,名詞,That sort of thing can happen when you are in haste.,急いでいる時は、そんなことって起こるものです。
sound,音；音響,名詞,Without air there can be no wind or sound on the moon.,空気がないので月の上では風も音もないはずだ。
space,空間；間隔,名詞,In the near future， space travel will no longer be just a dream.,近い将来宇宙旅行も夢ではない。
speaker,話す人；演説者,名詞,Each speaker was allotted five minutes.,各人五分ずつ話す時間が与えられた。
specialist,専門家,名詞,The specialist predicts international tension will build up.,その専門家は国際緊張が高まっていくと予測している。
sport,スポーツ,名詞,The doctor advised me to take up some sport to stay in shape.,医者は私に健康のために何か運動をしたほうがいいですよと言いました。
spring,春,名詞,I took a cooking class last spring and learned to bake bread.,去年の春、料理教室に通って、パンの焼き方を覚えました。
square,正方形；四角,名詞,Could you tell me where I could go to get a square meal?,バランスが良くて栄養のある食物をどこで買えるか教えてくれませんか。
stage,舞台,名詞,Cutting school is the first stage of delinquency.,学校をさぼるのは非行の第一段階である。
start,始め；開始,名詞,You ought to be on time if you start now.,君は今出発をすれば、当然間に合うはずだ。
state,州,名詞,You must state the fact as it is.,君はその事実をありのまま述べなければならない。
statement,発言；陳述,名詞,Did you accept his statement as true?,君は彼のいったことが本当だと認めたのですか。
station,駅,名詞,You must be at the station by 5 o'clock.,君は５時までに駅に着かねばならない。
step,階段；ステップ,名詞,Your success depends on whether you pass the STEP examination or not.,君の成功は英検の試験に合格するかどうかにかかっている。
stick,棒,名詞,You must stick to your promise.,君はあくまでも約束を守らなければならない。
stone,石,名詞,A rolling stone gathers no moss is a proverb.,「転がる石は苔をもつけず」はことわざである。
storage,貯蔵；保管；保管場所,名詞,Tom carried two boxes into the storage room.,トムは箱を二つ収納室の中へ運んだ。
store,店,名詞,I have good news in store for you.,君のために良い知らせがある。
story,話；物語,名詞,He told me the story of his life.,彼は彼の人生の話を私にしてくれた。
stranger,見知らぬ人,名詞,Poverty is a stranger to industry.,稼ぎに追いつく貧乏なし。
street,道；通り,名詞,Is the Ginza the busiest street in Japan?,銀座が日本でいちばんにぎやかな通りなのですか。
student,学生,名詞,Your son took part in the student movement， I hear.,君の息子さん学生運動に加わってたそうだね。
stuff,物,名詞,If you stuff the box too full， the bottom will fall out.,その箱にそんなに詰めると底が抜けるよ。
subject,主語,名詞,What subject do you think he is interested in?,君は彼がどの学科に興味を持っていると思いますか。
suggestion,提案,名詞,Your suggestion came up at the meeting.,君の提言が会合の席で話題にのぼったよ。
summer,夏,名詞,During summer breaks， I ate dinner at midnight.,夏休みの間、私は夜中に夕食を食べていた。
sunday,日曜日,名詞,You must be back on Sunday at the latest.,君は遅くとも日曜日には戻ってこなければならない。
supporter,サポーター; 支持者,名詞,He has a wealthy supporter behind him.,彼の背後には資産家が控えている。
system,体系；システム,名詞,The educational system is in transition.,教育制度は過渡期にある。
table,テーブル,名詞,Could we have a table in the corner?,隅のテーブルがいいのですが。
tail,尾,名詞,Better to be the head of a dog than the tail of a lion.,ライオンの尾となる犬より犬の頭となるほうがいい。
taste,味,名詞,I don't like your taste in color.,君の色に対する好みは感心しない。
tax,税,名詞,The income tax rate increases in proportion as your salary rises.,給与が増えるに比例して、所得税率もあがっていく。
teacher,先生,名詞,My physics teacher doesn't care if I skip classes.,私の物理の先生は授業をサボっても気にしない。
team,チーム,名詞,Your team doesn't have a prayer to win the championship game.,君のチームには決勝戦で勝つチャンスはないよ。
tear,涙,名詞,If he sends me any letters， I just tear them up and throw them away.,もし彼が手紙を送ってきたら、私はみな破り捨ててしまう。
telephone,電話,名詞,Could you dial for me? The telephone is too high.,代わりにダイアルしていただけませんか？電話の位置が高すぎて。
television,テレビ,名詞,Do you know how high the television tower is?,君はあのテレビ塔の高さがどれくらいあるか知っていますか。
tendency,傾向,名詞,You have a tendency to talk too fast.,君には早口でしゃべる癖がある。
term,学期,名詞,I was busy studying for the term exam.,期末試験の勉強で忙しかったのです。
test,試験；テスト,名詞,The professor made sure the test was checked carefully.,教授は試験問題が注意深くチェックされたことを確かめた。
thing,あの物；あのこと,名詞,That's the stupidest thing I've ever said.,こんな馬鹿なことは言ったことが無い。
thirst,渇き，喉が渇く,名詞,Our people thirst for independence.,わが国の国民は独立を渇望している。
throat,喉,名詞,I have a sore throat because of too much smoking.,煙草の吸いすぎでのどが痛い。
thursday,木曜日,名詞,You must hand in your homework by Thursday without fail.,木曜日までには必ず宿題を提出しなければなりませんよ。
time,時間（という概念）,名詞,You never have time for important things!,重要なことに割ける時間はないよ！
tire,疲れさせる；飽きさせる,名詞,Could you check the tire pressure?,タイヤの空気圧を調べてもらえますか。
tooth,歯,名詞,An eye for an eye， a tooth for a tooth.,目には目を、歯には歯を。
top,最上部；最上位,名詞,And on top of it all， I was fired.,挙げ句の果てにクビになった。
total,合計,名詞,Our total debts amount to ten thousand dollars.,我々の負債の合計は１万ドルに達している。
town,町,名詞,This is the town I told you about.,ここが前に話した街です。
train,電車,名詞,When I left the train station， I saw a man.,私が駅を出た時、男の人を見た。
treatment,取り扱い,名詞,A new treatment for hepatitis is being studied.,肝炎の新しい治療法が研究されている。
tree,木,名詞,Strong winds stripped the tree of its leaves.,強風は木から葉を落とした。
trip,旅行,名詞,This will be a good souvenir of my trip around the United States.,アメリカ旅行のよい記念になりました。
trouble,悩み；困難；面倒；もめごと；病気；故障,名詞,Your father went through all that trouble for your sake.,君の父さんは君のためにあんなにも苦労したのだ。
truth,真理；真実,名詞,Every opinion is a mixture of truth and mistakes.,どんな意見も真実と誤りの混合だ。
tuesday,火曜日,名詞,Finishing the job by Tuesday will be a piece of cake.,火曜日までにこの仕事を終えるのはたやすいことさ。
uncertainty,不確実なこと,名詞,I feel the uncertainty of life.,人生の無常をしみじみと感じる。
unemployment,失業,名詞,This increase in unemployment is a consequence of the recession.,この失業者の増加は不景気の当然な結果である。
unknown,知られていない,名詞,These things are often unknown to the world.,こういうことは世間に知られていないことがよくある。
user,使用者,名詞,Either your user name or password is incorrect.,ユーザー名またはパスワードが間違っています。
van,小型トラック,名詞,I thoroughly enjoyed myself at the Van Dorgen Exhibition.,ファン・ドーゲンの展覧会を十分堪能してきたよ。
video,動画；ビデオ,名詞,Let's play some video games to kill time.,暇潰しにテレビゲームをしよう。
view,見えるもの、視界,名詞,Your view is too optimistic.,君の考えは甘い。
visitor,訪問者,名詞,The visitor sat across from me.,客は私の真向かいに座っていた。
voice,声,名詞,Your voice carries well.,君の声はよく通るな。
wall,壁,名詞,I know a hole in the wall that's really cheap.,安いいい店を知っているんだよ。
war,戦争,名詞,Are you for the war or against it?,君は戦争に賛成か反対か。
water,水,名詞,What happened? There's water all over the apartment.,何が起こったの？アパート全体水浸しだよ。
weather,天気；天候,名詞,The skies promise better weather in the morning.,空を見ると朝にはいい天気になりそうだ。
web,インターネットのウェブ,名詞,The popularity of a web site depends on its content.,ホームページの人気は内容次第。
wednesday,水曜日,名詞,Derby Day is Wednesday fortnight.,ダービー競馬の日は２週間後の水曜日だ。
week,週；週間,名詞,We work on every day of the week except Sunday.,我々は日曜以外の日は毎日仕事をする。
weight,重さ,名詞,What's the weight of your suitcase?,君のスーツケースの重さはどれくらいありますか。
west,西,名詞,Many men went west in search of gold.,金を探し求めて大勢の人々が西にむかった。
wheel,車輪,名詞,The driver turned the wheel to the right.,運転手はハンドルを右にきった。
when,いつ,名詞,I suppose it's different when you think about it over the long term.,長い目で見れば違ってくると思います。
where,どこ,名詞,I didn't know where it came from.,それがどこから来たのか分からなかった。
wife,妻,名詞,It is surprising that your wife should object.,君の奥さんが反対するなんて驚きだね。
wind,風,名詞,The wind calmed down.,風がおだやかになった。
window,窓,名詞,Did you break the window on purpose or by accident?,君はわざと窓をこわしたのか、それとも偶然にか。
wine,ワイン,名詞,You bought the food， so if I buy the wine that will even things up.,君は食べ物を買ったのだから僕がワインを買えば五分五分になる。
winner,勝者；受賞者,名詞,Let's decide the winner by lot.,くじで誰が勝ちか決めよう。
winter,冬,名詞,The chill of coming winter discouraged our picnic.,近づいてくる冬の寒さを考えて我々は予定していたピクニックを取りやめにした。
woman,女性,名詞,Why would you marry a woman if you like men?,男性が好きなのになぜ女性と結婚するの？
wonder,驚き,名詞,I can only wonder if this is the same for everyone else.,みんなもそうなのかな、と思うことくらいしかできない。
wood,木材,名詞,Dry wood burns quickly.,乾いた木材はよく燃える。
word,単語；言葉,名詞,It's a word I'd like to find a substitute for.,これは代わりになるものをみつけたい単語だ。
worker,労働者,名詞,The rescue worker searched the area， looking for the child.,救援隊は子供をしらみつぶしに捜した。
world,世界,名詞,Education in this world disappoints me.,この世界の教育にはがっかりしてしまう。
worth,価値,名詞,Your idea is definitely worth thinking about.,君のアイディアは確かに検討する価値がある。
writer,作家；書き手,名詞,Every great writer seems to have been interested in English.,偉大な作家たちは、誰でも英語に関心を抱いていたようだ。
yard,庭（アメリカ英語）,名詞,Mr White's yard is large.,ホワイトさんのうちの庭は広い。
year,年,名詞,I grew tomatoes last year and they were very good.,去年トマトを作ったがとてもおいしかった。
access,アクセス；接近,名詞,A bridge gives access to the island.,橋でその島へ渡れるようになっている。
accident,事故；偶然,名詞,It is true that he did it， whether by accident or by design.,偶然であれ故意であれ、彼がそれをしたのは本当だ。
activity,活動,名詞,The office was full of activity all day.,その事務所は一日中活気に満ちていた。
adult,大人，成人,名詞,"And yet， in the ""real adult world"" there are a lot of competitions.",だが、「実際の大人の世界」では、競争はたくさんある。
advantage,利点,名詞,You must not take advantage of her innocence.,君は彼女の無邪気さに付け込んではいけない。
adventure,冒険,名詞,Cookie likes adventure stories.,クッキーは冒険のお話が好きだ。
advice,助言,名詞,You should ask your father for his advice and follow it.,君はお父さんの助言を聞いてそれに従うべきだ。
adviser,助言者；顧問,名詞,He advised caution.,彼は用心するように忠告した。
affair,事件;  事柄;  問題,名詞,We must study the affair as a whole.,われわれはその事件を全体として研究しなければならない。
agent,代理人;  エージェント,名詞,In case of an emergency， get in touch with my agent right away.,緊急の際には、すぐに私の代理人と連絡を取って下さい。
alarm,警報；アラーム,名詞,The fire alarm sounded.,火災報知器が鳴った。
alcohol,アルコール飲料,名詞,Driving after drinking alcohol is not acceptable behavior.,飲酒運転が許される行為ではない。
announcement,お知らせ,名詞,The announcement brought him to his feet.,その発表を聞いて彼は飛び上がった。
apartment,アパート,名詞,Is your apartment well maintained?,君のアパートは管理がいいですか。
application,申し込み； 申請,名詞,It is important that you attach your photo to the application form.,君の写真を申込書に添付することを忘れないでね。
appointment,予約； 約束,名詞,I canceled my appointment because of urgent business.,緊急の用事ができたので約束を取り消した。
april,4月,名詞,Here is our answer to your fax message dated April 1st.,貴社からの４月１日付のファックスに対しての、私どもの返事は以下の通りです。
argument,口論,名詞,His argument is more radical than yours.,君の議論に比べて彼の議論はもっと急進的だ。
army,軍隊,名詞,Our army broke through the enemy defenses.,我が軍は敵の防御を突破した。
arrangement,打ち合わせ；準備,名詞,A delivery man is dropping off an arrangement of artificial flowers.,業者が造花の花束を届けて飾っている。
article,記事；文書,名詞,The length of the article is not to exceed 1000 words.,記事の長さは１０００語を超えてはならない。
assistance,援助,名詞,Without your assistance I would have failed.,君の援助がなかったら、僕は失敗していたよ。
assistant,助手,名詞,His official title at the company is Assistant to the President.,会社での彼の正式な肩書きは社長補佐である。
associate,同僚；仕事仲間,名詞,You had better not associate with those men.,君はああいった男たちと交際しないほうがいい。
association, 団体； 協会,名詞,The association is still a far cry from being well organized.,協会は十分に組織されているとはいえない。
atmosphere,大気；空気,名詞,The atmosphere in the room was hot and smoky.,その部屋の空気は暑く煙が立ち込めていた。
attachment, 愛着；愛情,名詞,I feel a strong attachment to this house.,この家に愛着を感じている。
attendance,出席,名詞,Your attendance at classes was irregular.,君の授業への出席は不規則だった。
attention,注意；注目,名詞,You must pay attention to his advice.,君は彼の忠告を尊重せねばならない。
attitude,態度,名詞,What do you make of his attitude towards us these days?,近ごろの彼の我々に対する態度をどう思いますか。
attraction,観光スポット,名詞,I feel a strong attraction to the music of Beethoven.,ベートーベンの音楽には強い魅力を感じる。
august,8月,名詞,Here it's August and our summer vacation is nearly over.,もう八月で夏休みも終わろうとしている。
background,背景,名詞,There is a castle in the background of the picture.,その絵の遠景には城がある。
basis,基準；基礎,名詞,Food， clothing and shelter are the basis of life.,衣食住は生活の基本です。
battle,戦い、戦闘,名詞,It will be very important whether we win the battle or not.,我々がその戦いに勝つか否かはきわめて重要であろう。
beer,ビール,名詞,I went to drink a beer with friends.,私は友達とビールを飲みに行った。
bell,ベル,名詞,The church bell used to ring at three.,教会の鐘は３時に鳴ったものです。
belt,ベルト,名詞,Please make certain your seat belt is fastened.,恐れ入りますが、もう一度、座席のベルトをお確かめ下さいますよう、お願いします。
benefit,利益、特典,名詞,You should read such books as will benefit you.,君は自分のためになるような書物を読むべきだ。
bike,オートバイ；自転車,名詞,Your bike is better than mine.,君の自転車は僕の自転車よりも上等です。
bin,ゴミ箱；容器,名詞,Put the bins out.,ゴミを外に出しといて。
boot,ブーツ； 長靴,名詞,My computer doesn't boot up anymore.,パソコンが立ち上がらなくなりました。
boss,上司；ボス,名詞,The boss could not approve of what one of his men did.,ボスは部下の一人がやったことを認めるわけにはいかない。
bowl,ボウル,名詞,The soup in the bowl was very delicious.,そのお椀のスープはとてもおいしかった。
brain,脳；頭脳,名詞,Students discussed the problem of brain death for a long time.,学生たちは脳死の問題について長々と議論した。
branch,枝,名詞,We decided to branch out into selling some foodstuffs.,業務を拡張して食料品を少し売ることに決めた。
brand,ブランド；銘柄,名詞,It's brand new.,ピカピカの新製品です。
breast,胸,名詞,You had better make a clean breast of everything.,君はすべてのことを打ち明けるほうがよい。
bridge,橋,名詞,Seen from the sky， the bridge appears more beautiful.,空から見ればその橋はもっと美しく見える。
brush,磨いたり払うためのハケ,名詞,I just brush it off.,気にしないようにしているんだ。
bunch,束,名詞,Years ago， she used to hang around with a bunch of bikers.,何年か前、彼女は暴走族の連中と付き合っていた。
button,ボタン,名詞,Your second button is coming off.,君の二番目のボタンがとれそうだよ。
cable,電線,名詞,A submarine cable was laid between the two countries.,海底ケーブルが両国の間に引かれた。
camera,カメラ,名詞,Your camera is not as excellent as my camera.,君のカメラは私のカメラほど上等ではない。
cap,帽子,名詞,I put on a cap when I go to school.,学校に行くときは帽子を被ります。
capability,能力,名詞,The new team has the capability to win.,新しいチームには優勝する力がある。
career,経歴；職業,名詞,His career prospects at the company are not too promising.,会社での彼の今後の展望はあまり明るくない。
carpet,カーペット,名詞,This carpet is one of the most beautiful.,一つは、カーペットの美しさである。
cash,現金,名詞,Hunger compelled the boy to steal money from the cash register.,空腹のためにその少年はやむなくレジからお金を盗んだ。
cast,配役,名詞,The fisherman cast his line into the water.,漁師は釣り糸を水中に投げた。
castle,城,名詞,What you are saying is nothing but building a castle in the air.,君の言っていることは机上の空論にすぎないよ。
cent,セント,名詞,Fifty-two per cent of British women prefer chocolate to sex.,イギリス人女性の52%はセックスよりもチョコレートの方が好きだ。
century,世紀,名詞,The general use of forks for eating started in the tenth century A.D.,フォークが食事用として一般に使われ始めたのは、紀元後１０世紀のことであった。
chain,繋ぎ、連鎖,名詞,A chain of events led to the outbreak of the war.,一連のできごとが戦争の勃発を引き起こした。
challenge,挑戦,名詞,I don't mean to challenge your theory.,君の理論が間違っていると言いたいのではない。
champion,チャンピオン；優勝者,名詞,The flyweight champion contended with a strong challenger.,フライ級チャンピオンは強い挑戦者と戦った。
championship,選手権,名詞,Your team doesn't have a prayer to win the championship game.,君のチームには決勝戦で勝つチャンスはないよ。
channel,チャンネル,名詞,Can I change the channel?,チャンネル変えてもいい？
chapter,章,名詞,Read chapter 4 for Friday.,金曜日の予習に第４章を読んでおくこと。
character,性格;  性質;  特徴,名詞,Our character is affected by the environment.,我々の性格は環境の影響を受ける。
charm,魅力，魅了,名詞,The charm of Kyoto consists of the beauty of its old temples.,京都の魅力は古い寺の美しさにある。
cheek,頬,名詞,No more of your cheek or I'll hit you!,これ以上生意気言うとたたくぞ。
cheese,チーズ,名詞,We make milk into cheese and butter.,牛乳をチーズとバターにする。
chest,(頑丈な)収納箱,名詞,I'd like you to have a chest X-ray.,胸部のレントゲンをとってください。
chocolate,チョコレート,名詞,Fifty-two per cent of British women prefer chocolate to sex.,イギリス人女性の52%はセックスよりもチョコレートの方が好きだ。
cigarette,タバコ,名詞,The cause of the fire was his cigarette butt.,火事の原因は彼のタバコの火の不始末だ。
circle,円；輪,名詞,Our math teacher drew a circle on the blackboard.,私たちの数学の先生は黒板に円を描いた。
circumstance,状況,名詞,She takes every circumstance into account.,彼女はすべての事情を利用する。
citizen,市民,名詞,A democrat is a free citizen who yields to the will of the majority.,民主主義者というのは、多数派の意思に従う自由な市民だ。
classic,一流作品；古典,名詞,Milton is one of the classic writers.,ミルトンは一流作家の人です。
cloud,雲；曇り,名詞,There wasn't a cloud in the sky.,空には雲一つなかった。
coach,コー​チ,名詞,A good coach trains this team.,よいコーチがこのチームを指導している。
coal,石炭,名詞,We have used our ration of coal for the week.,一週間分の石炭を使ってしまった。
coast,海岸,名詞,Driving along the coast is wonderful.,海辺をドライブすることは素晴らしい。
combination,組み合わせ,名詞,A combination of several mistakes led to the accident.,いくつかのミスが重なってその事故が起こった。
comment,論評；コメント,名詞,That last comment was pushing it.,ひとこと多いんだよ。
commercial,コマーシャルの,名詞,There are many commercial firms in New York.,ニューヨークにはたくさんの商社がある。
commitment,約束； 誓約,名詞,I've got another commitment this evening.,今日の夕方には、別の約束があるのです。
committee,委員会,名詞,The chairman called the committee to order.,議長は委員会の始まりを告げた。
community,地域社会,名詞,The students volunteered for community service.,学生達は地域社会への奉仕を志願した。
comparison,比較,名詞,In comparison with this， that is far better.,これと比較すると、あのほうがはるかによい。
competition,競争,名詞,Fair competition is necessary for the healthy growth of industry.,業界の健全な成長のために公正な競争が確保される必要がある。
concentration,集中；濃度,名詞,I immediately lost my concentration.,すぐに集中力を無くしてしまった。
condition,状態;  状況,名詞,I will do it on the condition that you help me.,君が助けてくれるという条件で、それをやります。
confusion,混乱,名詞,His confusion betrayed his lie.,ろうばいしたため、彼のうそが暴露された。
connection,接続,名詞,Kamakura is a place noted in connection with the Genji family.,鎌倉は源氏ゆかりの地です。
contract,契約,名詞,The aggressive salesman urged me to sign the contract right away.,強引な販売員がすぐに契約書に署名するよう強く迫った。
contribution,寄付,名詞,Your contribution to the school is tax-deductible.,学校に対するあなたの寄付は、所得控除の対象になる。
council,評議会,名詞,The environment was the focus of student council activities.,環境問題が私たちの学生評議会活動の中心だった。
county,郡；州,名詞,These smaller parts are called counties.,その小さな地方は州（カウンティ）と呼ばれています。
cow,牛,名詞,You cannot sell the cow and drink the milk.,牛を売って牛乳は飲めない。
cream,クリーム,名詞,There is nothing like ice cream in the summer.,夏はアイスクリームに限る。
creation,創造,名詞,Scientific truth is a creation of the human mind.,科学的心理は人間精神の創造物である。
creature,生き物,名詞,If it were not for water， no creature could live.,もし水がなければいかなる生き物も生きられないでしょう。
credit,クレジット；信用,名詞,Can I pay by credit card?,カードで支払えますか。
crowd,群衆，群がる；押す,名詞,The excited crowd poured out of the stadium.,興奮した群衆が競技場から溢れ出てきた。
culture,文化；教養,名詞,In a foreign country most of us go through culture shock.,外国に行くと我々は大抵カルチャーショックを体験する。
customer,顧客,名詞,The customer did not come.,客はやってこなかった。
damage,損害，損害を与える,名詞,Smoking does damage your lungs.,喫煙はあなたの肺をボロボロにする。
debt,借金,名詞,Our debt is more than we can pay.,我々の借金は我々の返済能力を超えている。
december,12月,名詞,It all started in Montgomery， Alabama， on December 1， 1955.,すべての発端は、１９５５年１２月１日、アラバマ州モントゴメリーで起こった事件であった。
decision,決定,名詞,Your decision is open to some debate.,君の決定には多少の議論の余地があるね。
defense,防衛,名詞,Our combined fleet broke through the enemy's defense zone.,わが連合艦隊は敵の防衛海域を突破した。
delight,大喜び，喜ばせる,名詞,Dancing is a delight to me.,ダンスは私にとって楽しみだ。
delivery,配達；話し方；出産,名詞,A delivery man is dropping off an arrangement of artificial flowers.,業者が造花の花束を届けて飾っている。
department,部門；局；課；学科,名詞,Where's the nearest department store?,一番近いデパートはどこにありますか。
depression,不景気；うつ病；衰弱,名詞,I suffer from depression during the wintertime.,冬になると気がふさぐ。
desert,砂漠,名詞,A camel is to the desert what a ship is to the sea.,ラクダと砂漠の関係は、船と海の関係と同じである。
designer,デザイナー,名詞,Fashion designers are breaking with tradition.,ファッション・デザイナーたちは伝統を打破しています。
desk,机,名詞,Clear up your desk a bit.,机を少しは片づけなさい。
detail,細部；詳細，詳しく述べる,名詞,Attention should be paid to even the smallest detail of the report.,その報告書はどんな小さな点にも関心を向けるべきだ。
determination,決意,名詞,He made a determination to be a doctor.,彼は医者になる決心をした。
direction,方向,名詞,What direction does your house face?,君の家はどちらの方向に面していますか。
director,(会社の)重役；所長；監督,名詞,The director cast me as the devil.,監督は私に悪魔の役をくれた。
discipline,規律；訓練；分野，律する,名詞,School discipline is not as it should be.,学校の規律が乱れている。
discussion,議論,名詞,When the excitement died down， the discussion resumed.,奮闘がおさまると、話し合いが再び始まった。
disease,（病名のはっきりしている）病気,名詞,A curious disease struck the town.,奇妙な病気が町を襲った。
dish,皿；料理,名詞,Nothing is so tasty as the dish you make.,君が作る料理ほどおいしいものはない。
distance,距離,名詞,The school is within walking distance of my house.,学校は家から歩いていける距離です。
district,地区,名詞,The panic spread through the district in an instant.,たちまちその地域一帯に恐怖が広まった。
divorce,離婚する,名詞,I got word that Mary wants to divorce him.,メアリーは離婚したがっているらしいという話だぜ。
dollar,ドル,名詞,The bank will cash your fifty dollar check.,銀行に行けばその５０ドルの小切手を現金に換えてくれる。
dozen,1ダース,名詞,How many dozen pencils do you have?,鉛筆を何ダース持っていますか。
drama,劇；ドラマ,名詞,Bob is in the drama club.,ボブは演劇部にはいります。
dust,ほこり,名詞,Brush off the dust from your shoes.,靴のほこりをはけではらいなさい。
duty,義務,名詞,The police officer on duty sensed an elderly man coming up behind him.,勤務中の警官は、一人のお年寄りが自分の背後に近づいてくるのを感じた。
ease,気楽さ；容易さ,名詞,You can't feel at ease with a headache.,君は頭痛がしていてはくつろげるはずが無い。
economy,経済,名詞,Tourism is important to the economy of my country.,観光は私の国の経済にとって重要です。
editor,編集者,名詞,The editor and the publisher are both my cousins.,その編集者と発行者はふたりとも私のいとこです。
