else,その他に；さもないと,副詞,I won't ask you anything else today.,今日はもう聞かないよ。
elsewhere,どこか他の所で,副詞,She went shopping elsewhere.,彼女はどこか他に買い物に行った。
employ,雇う,動詞,You must employ your capital well.,君は資金をうまく運転しなくてはならない。
employee,従業員,名詞,The outraged employee resigned at once.,かんかんに怒った社員は、即刻会社を辞めた。
employer,雇用主,名詞,Tim's employer promised him pie-in-the-sky benefits.,ティムの社長はあてにならないもうけ話をティムに約束した。
employment,雇用,名詞,Workers are taking a financial beating in the employment crisis.,雇用危機の中で労働者は金銭的打撃を受けています。
empty,空っぽの,形容詞,My life would be completely empty without you.,君がいなければ私の人生は全くむなしいだろう。
engine,エンジン,名詞,The engine has broken down again.,またエンジンが故障した。
enjoy,楽しむ,動詞,I'm glad you enjoy skiing， but I guess it's just not my cup of tea.,君がスキーを楽しむのは嬉しいが、私の趣味じゃないようだ。
enough,十分な，十分に,形容詞,You are not old enough to go swimming by yourself.,君は独りで泳ぎに行ける歳ではない。
enter,入る,動詞,Take off your hat when you enter a classroom.,教室に入る時は帽子を脱ぎなさい。
especially,特に,副詞,You should especially not drink on an empty stomach.,とりわけ空腹に酒はいけない。
even,更に,副詞,Don't you even think of eating my chocolate!,私のチョコレートを食べることを考えさえしないで。
evening,夕方；晩,名詞 ,He spent the evening reading a book.,彼は夕方本を読んで過ごしました。
ever,今までに；絶対に；ずっと；いつか；いったい,副詞,That's the stupidest thing I've ever said.,こんな馬鹿なことは言ったことが無い。
every,すべての；毎～,限定詞,Back in high school， I got up at 6 a.m. every morning.,高校生の時は毎朝6時に起きていた。
everybody,みんな；誰でも（会話的）,代名詞,It was apparent to everybody that our team was stronger.,我々のチームのほうが強いのはだれの目にも明らかであった。
everyday,毎日；日常の,形容詞,In everyday life we have many obligations and responsibilities.,我々は、日常生活の中に多くの義務や責任を担っている。
everyone,みんな；誰でも（文章的）,代名詞,I can only wonder if this is the same for everyone else.,みんなもそうなのかな、と思うことくらいしかできない。
everything,すべてのこと・もの,代名詞,One can't expect everything from schools.,学校に全てを求めることはできない。
everywhere,どこでも；どこで～しても,副詞,People everywhere yearn for public leaders dedicated to world peace.,あらゆる所の人々が世界平和に尽くす民衆の指導者を切望している。
exact,正確な,形容詞,Scholarship must always be exact whether it is interesting or not.,学問は興味を持たせる物であろうとなかろうと、常に正確でなければならない。
exactly,正確に,副詞,I don't know exactily.,正確にはわかりません。
except,～を除いて；～以外,前置詞,All the compositions were good except yours.,君の作文以外の作文はみなよく書けていた。
excite,刺激する；興奮させる,動詞,She looked excited.,彼女は興奮しているように見えた。
excitement,興奮；刺激,名詞,The excitement reached its peak.,興奮は極点に達した。
excuse,免除する,動詞,You always excuse your faults by blaming others.,君はいつも自分の過失を他人のせいにしている。
expect,予期する；期待する,動詞,One can't expect everything from schools.,学校に全てを求めることはできない。
expectation,予想；期待,名詞,Sorry to say， that expectation was ill-founded.,残念ながらその予想は外れてしまった。
expensive,値段が高い,形容詞,Your watch is more expensive than mine.,君の時計の方が私の時計より値段が高い。
experience,経験,名詞,Have you had any experience with this kind of work?,君はこういう仕事に経験がありますか。
explain,説明する,動詞,It would take forever for me to explain everything.,いつまでかかっても全部を説明するのは無理だ。
explanation,説明,名詞,Your explanation won't wash; it's too improbable to be true.,君の説明は見えすいている。とても本当とは思えないよ。
express,表す；述べる,動詞,The express train does not stop between Shibuya and Naka-Meguro.,急行列車は渋谷駅から中目黒駅まで停車しません。
expression,表現；表情,名詞,Crying is an expression of grief.,泣く事は悲しみの表現だ。
extra,余分の，余分なもの,形容詞,My wife's part-time job brings in a little extra money.,家内のパートの仕事で少々余分な金が入る。
eye,目,名詞,An eye for an eye， a tooth for a tooth.,目には目を、歯には歯を。
face,顔,名詞,Half a million children still face malnutrition in Niger.,ニジェールでは50万人もの子供たちが未だ栄養失調に直面している。
fact,事実,名詞,You should make sure of the fact without hesitation.,君はためらわずに事実を確かめるべきだ。
fair,公正な；公平な,形容詞,The sky promises fair weather.,この空模様ではよい天気になりそうだ。
fairly,かなり,副詞,Unless it's something fairly impressive， I won't remember it.,よっぽど印象に残る事じゃないと覚えてないんだよね。
family,家族,名詞,You must be mindful of your family responsibilities.,君は家族扶養の責任を忘れてはならない。
far,遠い,形容詞,I want a boat that will take me far away from here.,ここから遠くまで行けるボートが欲しいです。
farm,農場,名詞,I delighted in going to his farm during the summer vacation.,夏休みに彼の農場に行くのが楽しみでした。
farmer,農家の人,名詞,The farmer that lived nearby came to investigate.,近所に住む農家が、その事故を見にやって来た。
fast,速い,形容詞,I'm tired of eating fast food.,ファストフードはもう飽きた。
fat,脂肪,名詞,Two fat men trying to pass through a narrow doorway are in checkmate.,狭い戸口を通り抜けようとする二人の肥った男が行き詰まっている。
father,父,名詞,Have you visited the town where your father was born?,君はお父さんの生まれ故郷を訪ねたことがありますか。
favorite,お気に入りの,形容詞,Winter is my favorite season.,冬は私の一番好きな季節です。
fear,恐れ,名詞,You must conquer your fear of the dark.,君は暗闇の恐怖を克服しなければならない。
feed,食べ物を与える,動詞,I feed my cat every morning and every evening.,毎日朝と夜、猫に餌を与えています。
feel,感じる,動詞,For some reason I feel more alive at night.,私はなぜか夜の方が元気だ。
few,少ない；ほとんどない,形容詞,It took me more than two hours to translate a few pages of English.,２、３ページの英語を訳すのに２時間以上もかかりました。
field,野原,名詞,We will crop the field with cotton this year.,我々はその畑に今年は綿を植え付けるつもりだ。
fifteen,15,数字,Chestnuts have to be boiled for at least fifteen minutes.,栗は少なくとも１５分は茹でなくてはいけない。
fifty,50,数字,The bank will cash your fifty dollar check.,銀行に行けばその５０ドルの小切手を現金に換えてくれる。
fight,けんか；戦い,名詞,Two dogs fight for a bone， and the third runs away with it.,漁夫の利。
figure,～と考える,動詞,Strange to say， the figure went out of sight suddenly.,奇妙な話だが、人の姿が突然見えなくなった。
fill,いっぱいにする；満たす,動詞,I'll find someone to fill in for you.,君の代行者を見つけよう。
film,映画（イギリス英語）,名詞,The film started at 2 o'clock.,映画は2時に始まった。
final,最後の,形容詞,Our professor promised to hold off on the final exam for another week.,教授は期末試験を一週間延期すると約束した。
finally,最後に；やっと,副詞,You finally succeeded in getting a job.,君は仕事を得るのに成功した。
find,見つける,動詞,It's a word I'd like to find a substitute for.,これは代わりになるものをみつけたい単語だ。
fine,十分な,形容詞,You're by my side; everything's fine now.,君が側にいてくれれば何もいらない。
finger,指,名詞,You want to have a finger in every pie， don't you?,君は何でもかんでも手を出したがる。
finish,終わり,名詞,You yourself have to finish it.,君は自分でそれを完成しなければならない。
fire,火；火事,名詞,Did you hear about the fire yesterday?,昨日の火事のこと聞きました？
firstly,まず第一に,副詞,firstly…,まず一つ目は、、、
fish,魚,名詞,Are you trying to fish in troubled waters?,君は漁夫の利を占めようとしているのか。
fit,適している,形容詞,No one but a strong man is fit for the post.,強い人以外はその職には向かない。
five,5,数字,It's just five in the morning， but nevertheless it is light out.,朝の４時４５分だというのに明るい。
fix,直す,動詞,I fix broken radios.,壊れたラジオを修理する。
flat,平らな,形容詞,I just lost at the races so I'm flat broke.,競馬で負けて、スッテンテンだよ。
floor,床,名詞,She shone her torch onto the floor before us.,懐中電灯をつけて、足元を照らしてくれた。
flower,花,名詞,There is a flower shop near by.,近くに花屋があります。
fly,羽ばたいて飛ぶ,動詞,When you're enjoying yourself， the time seems to fly by.,楽しい時って、あっと言う間に時間過ぎちゃうんだよね。
follow,後について行く；従う,動詞,You may as well follow his advice.,君は彼の忠告に従ったほうがよい。
food,食物,名詞,How do you find food in outer space?,宇宙でどうやって食べ物をみつけるの？
foot,足,名詞,The church is at the foot of the hill.,教会は丘のふもとにある。
football,サッカー,名詞,The Roman football game was like the Greek game.,ローマのフットボールの試合はギリシャのフットボールの試合と似ていました。
force,強制する,動詞,Nothing can force me to give it up.,何も私にそれをあきらめるように強制することができない。
forest,森林,名詞,You will see a forest of masts in the harbor.,君は港内に林立する帆柱を見るであろう。
forget,忘れる,動詞,You'll forget about me someday.,いつか私のことは忘れちゃうわ。
form,形,名詞,You should try to form the habit of using your dictionaries.,君は辞書を引く習慣をつけるべきだ。
fortunate,幸運な,形容詞,You are very fortunate that you have such friends.,君はそんな友人たちを持って幸せだ。
forty,40,数字,We have enjoyed peace for more than forty years.,我々は４０年以上も平和に暮らしている。
forward,前方の,副詞,I look forward to hearing your thoughts on this matter.,これにつきまして、お考えをお聞かせ願えればと存じます。
found,見つけた,動詞,You found me where no one else was looking.,あなたは他の誰も見ていなかった場所で私を見つけた。
four,4,数字,I am four months pregnant.,妊娠４か月です。
fourteen,14,数字,My brother left his school when he was fourteen years old.,兄は１４歳の時に学校を辞めた。
free,無料の,形容詞,A democrat is a free citizen who yields to the will of the majority.,民主主義者というのは、多数派の意思に従う自由な市民だ。
freedom,自由,名詞,You have the freedom to travel wherever you like.,君の好きなところへ自由に旅をして良い。
freeze,凍る,動詞,It may freeze next week.,来週には凍るかも知れない。
fresh,新しい,形容詞,It is still fresh in my memory.,記憶にまだ新しい。
friday,金曜日,名詞,There will be a dance Friday night at the high school.,金曜日の晩に高校でダンスパーティーがある。
friendly,友好的な,副詞,You must be friendly with your neighbors.,近所の人とは仲良くしなければなりません。
friendship,友情,名詞,Your friendship is most precious to me.,君の友情は私にとってとても大切だ。
frighten,ひどく怖がらせる,動詞,I spoke to him kindly so as not to frighten him.,彼を怖がらせないように、私は彼にやさしく話しかけた。
from,～から；～出身の,前置詞,You're just running away from life's problems.,君はただ人生の問題から逃げているだけだよ。
front,前面,形容詞,Life lies in front of you.,君には前途がある。
full,いっぱいの；満ちた,形容詞,Why is life so full of suffering?,何で人生はこんなに苦悩でいっぱいなんだ？
fully,完全に；十分に,副詞,I take it that you are fully acquainted with the facts.,君は十分事実を知っていると思う。
funny,おかしい；妙な,形容詞,I hit my funny bone on the edge of the table.,机の端にヒジ先をぶつけちゃった。
further,さらに先へ；さらにまた,形容詞,You will find it stated a few pages further on.,君は数ページ先でそれが述べられているのを見つけるでしょう。
game,ゲーム,名詞,That game is easy， once you learn the basic rules.,基本ルールを学んでしまえば、そのゲームは簡単です。
garden,庭（イギリス英語）,名詞,Her garden is a work of art.,彼女の庭は芸術作品です。
gas,ガス；気体,名詞,The reporter covered the gas explosion in Shibuya.,記者は渋谷で起きたガス爆発事故を報道した。
general,一般的な；全般的な,形容詞,The general feeling is that it's wrong.,一般人はそれは間違っていると感じている。
generally,一般に,副詞,Korean food is generally very spicy.,韓国料理は一般的に辛い。
gentle,優しい；穏やかな,形容詞,In his school days he wasn't as gentle as he is now.,学生時代は彼は今ほど優しくなかった。
gently,優しく；穏やかに,副詞,The road curves gently towards the west.,その道は緩やかに西にカーブしている。
get,得る；受ける,動詞,The police will get you to find the bullets.,警察はあなたに弾丸をみつけさせるでしょう。
girl,女の子,名詞,Do you know where the girl lives?,君はその少女がどこに住んでいるのか知っていますか。
give,手渡す,動詞,I may give up soon and just nap instead.,すぐに諦めて昼寝をするかも知れない。
glad,うれしい,形容詞,He would be glad to hear that.,彼がそれを聞いたら喜ぶよ。
glance,ちらりと見ること,名詞,At a glance I knew that he was tired.,一目見て彼が疲れているのがわかった。
glass,ガラス,名詞,Those who live in glass houses should not throw stones.,こわれやすいガラス張りの家に住む者は石を投げてはいけない。
go,行く,動詞,I have to go to sleep.,私は眠らなければなりません。
god,神,名詞,Danger past， God forgotten.,苦しいときの神頼み。
gold,金,名詞,The gold coin was much more valuable than was supposed.,金貨は思ったよりはるかに価値があった。
golden,黄金の,形容詞,The Golden Gate Bridge is made of iron.,金門橋は鉄でできている。
good,良い,形容詞,You are saying you intentionally hide your good looks?,自分のかっこ良さをわざと隠すということ？
govern,統治する；影響を与える,動詞,That made him govern himself.,そのため彼は自制した。
government,政府,名詞,Why does the US government let people have guns?,なぜアメリカ政府は国民が銃を持つことを許しているのですか。
governor,知事,名詞,The prefectural governor got the upper hand in the July elections.,その県知事は７月の選挙で勝利をおさめました。
grass,草,名詞,Cows are eating grass in the meadow.,牛が牧場で草を食べている。
greatly,非常に,副詞,Your work has greatly improved.,君の仕事はとても上達しました。
green,緑色,名詞,The cows were moving very slowly through the long green grass.,牛は背の高い緑色の草の中をゆっくり動いていました。
ground,地面；土,動詞,The hot sun baked the ground dry.,強い日差しで地面が乾いた。
group,グループ；集団,名詞,A group of foreigners arrived in Edo， i.e. Tokyo.,外国人の一団が江戸、つまり東京に到着した。
grow,成長する,動詞,When I grow up， I want to be a king.,大きくなったら王様になりたい。
growth,成長；増殖；腫瘍,名詞,Fair competition is necessary for the healthy growth of industry.,業界の健全な成長のために公正な競争が確保される必要がある。
guess,推測する,動詞,You can probably guess what happens though.,君には何が起こるか分かるんじゃないかと思うけどね。
gun,銃,名詞,The robber aimed his gun at the clerk.,強盗は店員に銃を向けた。
guy,男；やつ,名詞,This stone-dead guy had no friends.,完全に死んだ人には仲間はいない。
hair,髪；毛,名詞,You should get your hair cut.,髪を切ってもらった方がいいよ。
hall,ホール；会場,名詞,The student hall is for benefit of the students.,学生会館は学生のためにある。
hand,手,名詞,You are to hand in your assignments by Monday.,君たちは月曜日までに宿題を提出しなければいけませんよ。
handle,（人が物を）取り扱う,動詞,It all depends how you handle it.,君の扱い方次第だ。
hang,かける；吊るす,動詞,If we hang tight， I'm sure we can make it through these bad times.,我々が手に手を取って一致団結すれば、きっとこの不況の時代も乗り切れるだろう。
happen,起こる；たまたま～する,動詞,Please drop in when you happen to be in the neighborhood.,近くへおいでのときはお立ち寄りください。
happiness,幸福；喜び；適切さ,名詞,Wishing you peace and happiness at Christmas.,安らかで幸せなクリスマスを。
happy,幸せ；嬉しい,形容詞,You look happy today.,今日はあなたは楽しそうですね。
hard,かたい,形容詞,You work as hard as he did at your age.,君は彼が君の年だったころと同じほどよく働く。
hardly,ほとんど～ない,副詞,I can hardly hear you.,君の話がほとんど聞き取れない。
hat,帽子,名詞,You must take off your hat in the room.,君は部屋の中では帽子をとらなくてはならない。
hate,憎む；ひどく嫌う,動詞,I hate it when there are a lot of people.,人ごみは大嫌い。
have,持っている,助動詞,I have to go to sleep.,私は眠らなければなりません。
head,頭,名詞,The robber bashed her head in.,強盗は彼女の頭をめった打ちにした。
health,健康,名詞,Toil and worry caused his health to break down.,労苦と心配で彼の健康はそこなわれることになった。
healthy,健康な,形容詞,You look as healthy as ever.,君は相変わらず健康そうに見える。
hear,聞く；聞こえる,動詞,He would be glad to hear that.,彼がそれを聞いたら喜ぶよ。
heart,心臓,名詞,My heart was filled with happiness.,私の心は幸福感でいっぱいだった。
heat,熱，熱くする；興奮する,動詞,The heat is intense.,猛烈な暑さだ。
heavily,重く,副詞,It has been raining heavily for three hours.,雨が３時間も激しく降り続いています。
heavy,重い,形容詞,I was drenched to the skin because of the heavy rain.,強い雨のため私はずぶ濡れになった。
hell,地獄,名詞,What the hell are you going to do with it?,一体全体、きみはそれをどうしようと言うつもりなのか。
hello,こんにちは,感嘆詞,Please say hello to your wife for me.,奥様にもよろしくおっしゃてください。
help,助ける,動詞,Sometimes I can't help showing emotions.,時々感情が抑えられないことがある。
helpful,役立つ,形容詞,Your advice is always helpful to me.,君の助言はいつも私の役に立つ。
her,彼女の；彼女を,代名詞,I can't tell her now. It's not that simple anymore.,もう彼女には言えないよ。そんなに単純なことではなくなってきたからね。
here,ここに,副詞,America is a lovely place to be， if you are here to earn money.,お金を稼ぎたいならアメリカが一番だ。
herself,彼女自身,代名詞,Lucy was beside herself with excitement.,ルーシーは興奮して我を忘れた。
hi,やあ；こんにちは,感嘆詞,Say hi to your parents for me.,御両親によろしく。
hide,隠す,動詞,You are saying you intentionally hide your good looks?,自分のかっこ良さをわざと隠すということ？
high,高い,形容詞,Back in high school， I got up at 6 a.m. every morning.,高校生の時は毎朝6時に起きていた。
highly,（学術的に）非常に,副詞,Your conclusion is highly arguable.,君の結論には議論の余地がたくさんある。
hill,丘,名詞,The church is on the hill overlooking the city.,教会は町を見下ろす丘の上にある。
him,彼を,代名詞,I would like to give him a present for his birthday.,彼の誕生日に贈り物をあげたいんです。
himself,彼自身,代名詞,The man in the corner addressed himself to the husband.,隅にいた男の人が夫に話しかけた。
his,彼の；彼のもの,代名詞,I would like to give him a present for his birthday.,彼の誕生日に贈り物をあげたいんです。
historian,歴史家,名詞,Professor Suzuki is an expert historian.,鈴木先生は歴史の専門家です。
historic,歴史上重要（有名）な,形容詞,The biologist is proud of his historic discovery.,その生物学者は自分の歴史的な発見を誇りに思っている。
historical,歴史の,形容詞,We have a rich historical heritage.,我々には豊かな歴史的遺産がある。
history,歴史,名詞,I'd like to spend my holidays reading history books or classics.,休日は歴史書か古典を読んで過ごしたいものだ。
hit,打つ；たたく,動詞,I really need to hit somebody.,とにかく誰かをぶたないと気が済まない。
hold,持つ；抱く,動詞,You've got to learn to hold your tongue.,君は口の利き方を知らなければならない。
holder,所有者,名詞,I'm a holder of ABC Travel Insurance.,ＡＢＣ海外旅行障害保険を持っています。
hole,穴,名詞,There is a big hole in your stocking.,靴下に大きな穴があいてるよ。
holiday,休日；祝日,名詞,I enjoyed the holiday all the better for being with you.,君が一緒だったおかげで休日がいっそう楽しめた。
home,家庭；自宅,名詞,You must go home at once.,君は直ちに家へ帰らなければならない。
honest,正直,形容詞,You seem an honest man.,君は正直者のようだ。
hope,希望,名詞,I hope you can come up with a better plan than this.,君はこれより良い計画を考え出すことができると思います。
hopefully,願わくは；うまくいけば,副詞,hopefully， I will be back by six o'clock.,うまくいけば六時までには帰れる。
horrible,恐ろしい,形容詞,I gasped with surprise at the horrible picture of the starving people.,飢えた人たちの写真にはっと息をのむ思いをした。
horse,馬,名詞,It's lonely in the saddle since the horse died.,馬が亡くなってから鞍が淋しい。
hospital,病院,名詞,I had been to the hospital before you came.,君が来る前に病院へ行ってきた。
hot,熱い；暑い,形容詞,It's so hot that you could cook an egg on the hood of a car.,とても暑くて、車のボンネットで卵が焼けるよ。
hour,時間,名詞,You look tired. You ought to rest for an hour or two.,君は疲れた顔をしている。１、２時間休息すべきだ。
house,家,名詞,Ah! If I were rich， I'd buy myself a house in Spain.,ああ！　もし私がお金持ちだったら、スペインに自分の家を買ったのに。
how,どのように,副詞,She's asking how that's possible.,彼女は、どうしてそんなことが可能なのかと尋ねている。
however,しかしながら；どんなに～でも；一体どうやって,接続詞,You may act however you wish.,君の好きなように振舞って良い。
huge,巨大な,形容詞,Seen from the sky， the river looked like a huge snake.,空から見ると川は巨大な蛇のように見えた。
human,人間,名詞,Air， like food， is a basic human need.,空気は食べ物と同様、人間が根本的に必要とするものだ。
hundred,100,数字,Please draw a hundred thousand yen from the bank.,銀行で１０万下ろしてください。
hunger,飢え,名詞,With hunger and fatigue， the dog died at last.,空腹やら疲労やらで、その犬はとうとう死んだ。
hunt,狩る，狩り,動詞,Mr Hunt is principal of our school.,ハント先生が私たちの学校の校長だ。
hurry,急ぐ，急ぐこと,動詞,You'd better hurry up.,急いだほうがいいよ。
hurt,痛む；傷つける,動詞,I didn't mean to hurt you.,君を傷つけるつもりはなかったのです。
husband,夫,名詞,Linda's husband was two-timing her.,リンダの夫は彼女を裏切っていた。
ice,氷,名詞,You shouldn't have eaten so much ice cream.,君はあんなにアイスクリームを食べるべきではなかった。
idea,考え；アイデア,名詞,The last person I told my idea to thought I was nuts.,僕が最後に自分の考えを伝えた人は、僕を気違いだと思ったようだ。
if,もし～なら；～かどうか,接続詞,I don't know if I have the time.,時間があるか分かりません。
imagination,想像力 ,名詞,The music set my imagination to work.,その音楽は私の想像力をかきたてた。
imagine,想像する,動詞,Can you imagine what our lives would be like without electricity?,もし電気がないと、私たちの暮らしがどのようなものになるか想像できますか。
important,重要な,形容詞,You never have time for important things!,重要なことに割ける時間はないよ！
impossible,不可能な,形容詞,It's impossible for me to explain it to you.,それをあなたに説明することは私には無理です。
indeed,確かに,副詞,If it becomes stubborn indeed it stands alone.,頑固になればなるほど孤立するよ。
inform,知らせる,動詞,Did you inform your friends of your home-coming?,君は帰国のことを友人に知らせたのか。
information,情報,名詞,The information you gave me is of little use.,君が僕に教えてくれた情報はあまり役に立たない。
inner,内側の,形容詞,Politicians never tell us their inner thoughts.,政治家は決して内心を見せない。
inside,内部；内側；内情，内側の，内側に,形容詞,You are wearing your socks inside out.,靴下を裏返しにはいてるよ。
instead,その代わりに,副詞,I will play Sudoku then instead of continuing to bother you.,君を邪魔するくらいなら私は数独をやってるよ。
insurance,保険,名詞,Our insurance policy covers various kinds of damages.,我々の保険の範囲は多様な損害に及びます。
insure,保険をかける；確実にする,動詞,I'd like to insure this， please.,これに保険をかけたいのですが。
interest,興味を持たせる,動詞,I have no interest in putting my money into your dreams.,君の夢物語にお金をつぎ込む気なんてないよ。
into,～の中へ,前置詞,Pull into shape after washing.,洗ったあと引っ張って形にして。
involve,含む；関わる；巻き込む,動詞,Whichever way we choose will involve danger.,どの進路を選んでも危険が待ち受けている。
involvement,関与,名詞,The newspaper alleged his involvement in the crime.,その新聞は彼の犯罪への掛かり合いを主張した。
island,島,名詞,Seen from the sky， the island was very beautiful.,空から見ると、その島はとても美しかった。
issue,問題；論争点,名詞,Opinions are divided on the issue of taxes.,課税問題で意見が分かれている。
it,(先行するものを指して)それ,代名詞,Today is June 18th and it is Muiriel's birthday!,今日は６月１８日で、ムーリエルの誕生日です！
its,それの,形容詞,Despite the importance of sleep， its purpose is a mystery.,睡眠は重要であるにもかかわらず、その役割は謎である。
itself,それ自体,代名詞,The frame itself is worth more than the picture.,額そのもののほうが絵よりも高価です。
job,仕事,名詞,I like my job very much.,私は自分の仕事を気に入っています。
join,加わる；つなぎ合わせる,動詞,All you have to do is to join us.,君はただ私たちと一緒に来ればよいのだ。
joke,冗談，冗談を言う,動詞,Your joke bears repeating.,君のジョークは何度聞いてもおかしい。
judge,審理する；審査する；判断する,動詞,You must judge for yourself.,君は君自身で判断しなければいけない。
judgment,判断；判決,名詞,I've always trusted your judgment.,君の判断をいつも信じていました。
jump,跳ぶ；跳ね上がる,動詞,I'd jump through hoops for you.,君のためならたとえ火の中水の中。
just,正確に ，ただの,副詞,I'm just saying!,言ってみただけ！
keep,保つ,動詞,It's useless to keep on thinking any more.,これ以上考えても無駄だ。
key,かぎ，重要な,形容詞,The key question is not what can I gain but what do I have to lose.,鍵となる問題は何を得ることができるかではなく、何を失わなければならないかである。
kick,蹴る,名詞,You can't kick me around any more.,もうこれからは俺を粗末には扱えないぞ。
kid,子ども，冗談を言う,名詞,We had a kid just last year.,去年、子供が生まれたばかりなんです。
kill,殺す,動詞,I'd be unhappy， but I wouldn't kill myself.,僕は不幸かも知れないけれど自殺はしない。
kind,優しい,形容詞,I want to become a kinder person.,もっと優しい人になりたい。
king,王,名詞,In the palace live the king and the queen.,宮殿には国王と王妃が住んでいる。
kiss,キスをする，キス,動詞,I never see her without wanting to kiss her.,会えば必ずキスしたくなる。
kitchen,台所,名詞,There is a kitchen garden behind my house.,我が家の裏には家庭菜園があります。
knock,ノックする,動詞,Could you knock down the price if I buy two?,まとめて２個買いますから値引きしてください。
know,知っている,動詞,I just don't know what to say.,何と言ったらいいか・・・。
lady,女性；婦人,名詞,You should know better than to ask a lady her age.,君は分別があるのだから、女性に年齢を聞いてはならない。
lake,湖,名詞,We went to Lake Towada on a school excursion.,学校の遠足で十和田湖へ行った。
land,陸；土地,名詞,Tomorrow， he will land on the moon.,明日、彼は月に着陸する。
large,大きい；広い,形容詞,Your income is about twice as large as mine.,君の収入は僕の収入の約２倍だ。
largely,主として；大部分は,副詞,The taste of wine is largely dependent upon the weather.,ぶどう酒の味は天候に大きく左右されるんです。
last,最後の,名詞,The last person I told my idea to thought I was nuts.,僕が最後に自分の考えを伝えた人は、僕を気違いだと思ったようだ。
late,遅い,形容詞,I was late to school.,学校に遅刻した。
laugh,笑う，笑い,動詞,You may laugh at me.,君は私を笑うかもしれない。
law,法律；法則,名詞,We should obey the law no matter what happens.,何が起ころうとも、法律には、従わなければならない。
lay,置く；横たえる,動詞,The hill lay covered with snow.,丘は雪に覆われていた。
lazy,怠惰な,形容詞,It is because you are lazy that you cannot write your report.,君がレポートを書けないのは怠惰だからです。
lead,導く,動詞,The fiscal austerity may lead to an overkill of the economy.,緊縮財政政策は経済を冷やし過ぎることになるかもしれない。
leader,リーダー,名詞,We need a new leader to pull our company together.,会社を立て直すために新しい指導者が必要だった。
leadership,リーダーシップ,名詞,You must act under the leadership of your supervisor.,監督に従って行動しなくてはいけない。
learn,学ぶ,動詞,I thought you liked to learn new things.,あなたは新しいことを勉強したいのだと思った。
least,最も小さい；最も少ない，最も小さい；最も少ない,副詞,You should have locked， or at least closed， all the doors.,君は全部のドアを施錠するか、せめて閉じるべきだった。
leave,去る,動詞,Why do you want to leave today?,なぜ今日出発したいのですか。
left,左,名詞,When I left the train station， I saw a man.,私が駅を出た時、男の人を見た。
leg,脚,名詞,I'll be about again when my leg heals.,脚が治ったらまた動き回ります。
less,より少ない，～差し引いて,形容詞,You are not less pretty than her.,君は彼女に、勝るとも劣らずかわいい。
let,～させる；許可する,動詞,Hi， I just wanted to let you know that the problem is fixed.,ハロー、問題が解決したよ。以上お知らせでした。
letter,手紙,名詞,Didn't you write a letter to him?,君は彼に手紙を書かなかったのですか。
level,同等の，平等にする,動詞,Corporate bankruptcies continued at a high level last month.,企業倒産は先月も高水準に推移した。
lie,嘘，嘘をつく,動詞,You look pale. You had better lie down in bed at once.,君は顔色が悪いからすぐ寝たほうがいい。
life,生命；人生；生活,名詞,I don't want to spend the rest of my life regretting it.,そのことを後悔しながら余生を送りたくない。
lift,持ち上げる,動詞,Give me a lift in your car.,君の車に乗せてください。
like,好む,動詞,I've always wondered what it'd be like to have siblings.,兄弟がいるとどんなだろうといつも思う。
line,線，並ぶ；線を引く；覆い隠す,名詞,You are the next in line for promotion.,君は次の昇任予定者です。
lip,唇,名詞,Don't pay lip service to me.,口先だけの御世辞はやめてくれ。
list,表；リスト,名詞,Delete his name from the list of the applicants.,応募者名簿から彼の名前を削除しなさい。
listen,聞く,動詞,My hobby is to listen to music.,私の趣味は音楽を聞くことです。
listener,聞き手,名詞,He is a good listener but a poor speaker.,彼は聞き上手だが話すのは苦手だ。
little,小さい（可愛らしい）,形容詞,What's the matter? asked the little white rabbit.,「どうかしたの？」と小さな白いウサギが聞きました。
live,生きる,動詞,I can't live that kind of life.,私はそんな風には生きられない。
load,重荷；負荷，積み込む,名詞,The load was too heavy for a driver to carry alone.,荷物は重すぎて運転手は１人では運べなかった。
local,地元の；局部の，地元の人；局部,形容詞,Many local traditions have fallen into decay in recent years.,近年多くのそれぞれの地方の伝統が衰微してきている。
lock,錠やロック、鍵をかける,動詞,They forgot to lock the door.,彼らは錠を下ろすのを忘れた。
long,長い,形容詞,I suppose it's different when you think about it over the long term.,長い目で見れば違ってくると思います。
look at,見る，見ること,句動詞,If you look at the lyrics， they don't really mean much.,歌詞を見てみれば、あまり意味が無いことに気付くでしょう。
lose,失う,動詞,It's too bad that I don't need to lose weight.,痩せる必要がないというのは残念だ。
lot,たくさん,名詞,I hate it when there are a lot of people.,人ごみは大嫌い。
loud,音が大きい；うるさい；派手な,形容詞,You are always wearing a loud necktie.,君はいつも派手なネクタイをしている。
love,愛する，愛,動詞,I love you.,愛してる。
lovely,素敵な；愛らしい,形容詞,America is a lovely place to be， if you are here to earn money.,お金を稼ぎたいならアメリカが一番だ。
lover,恋人；愛好家,名詞,I have been a lover of sports since I was young.,私は若い頃から運動が好きである。
low,低い,形容詞,His low salary prevents him from buying the house.,彼の給料が安いために、彼はその家を買うことができない。
luck,運,名詞,We had the luck to win the battle.,我々は運良く戦いに勝った。
lucky,運のよい,形容詞,You're lucky because he didn't bite you.,彼にだまされなかったなんてついてるね。
lunch,昼食,名詞,I make lunch every day.,毎日お昼ご飯を作っているよ。
